chunk_id,manuscript_title,country,context,text
pu_25845,"Brussels, Bollandist Society, 487; Full manuscript",Belgium,"Manuscript: Brussels, Bollandist Society, 487; Full manuscript | Country: Belgium | City: Brussels | Region: Brussels-Capital | Dating: ca. 1450-1510 | Century of production: 15, 16 | Colophon language: Dutch (NL, DUTENG) | Extent: Full manuscript | Scribes: Lijsbeth Vlieghe, Brussels, Female (Female, Religious)","Original: f.30v: ""Dese leghende heeft ghescreven suster lijsken vlieghe bidt voer haer om gode""; f.50v: ""Dit boeck heeft ghescreven Suster lijsbeth vlieghe conversinne profes Int cloester ter clusen. Bidt voer haer om gods wille"" Translation: ""f.30v: ""This legend was written by Sister Lijsken Vlieghe. Pray for her to God.""  f.50v: ""This book was written by Sister Lijsbeth Vlieghe, conversant nun in the monastery of the Clares. Pray for her for God's sake."""""
pu_24905,"Budapest, National Széchényi Library, Cod. Holl. 6; Full manuscript",Unknown,"Manuscript: Budapest, National Széchényi Library, Cod. Holl. 6; Full manuscript | Dating: 1486 | Century of production: 15 | Extent: Full manuscript | Scribes: Aleidim Reineri, Female (Female)","Original: Scriptum et explicitum est prasens orarium per me sororem Aleidim Reineri O. S. Ioh. Hieros sacre domus in pratis Werphum ob petitionem et dictionem sor. Christine Bruchters eiusfem Ord. et domus a. nostre salutis M. VI. (1486?) 5 Kal. ianuar. Illuminatum vero et rubricatum per sor. Kunnigundim eiusdem Ord. et domus a. d. ut supra 7 KL. Octob. Translation: “Written and completed is the present book of hours by me, Sister Aleidis Reineri of the Order of St. John of Jerusalem, of the sacred house in Werfen, at the request and dictation of Sister Christine Bruchters of the same order and house, in the year of our salvation 1486, 5th day before the Kalends of January (December 28). It was illuminated and rubricated by Sister Kunigunde of the same order and house, in the year as above, 7th day before the Kalends of October (September 25).”"
pu_24906,"Burgos, Santa María la Real de Las Huelgas, Ms. 11; Full manuscript",Spain,"Manuscript: Burgos, Santa María la Real de Las Huelgas, Ms. 11; Full manuscript | Country: Spain | City: Burgos | Region: Castile and León | Dating: ca. 1300. ca. 1300 for (Dittmer, 1960; Muntané, 2001); 1325 with additions from the late 1330s onwards (Anglès, 1931; ca. 1318-1325, with additions from the 1330s onwads Bell); 1340s principal scribe with additions during the 1340s and/or 1350s by Johannes Roderici and other scribes (Catalunya, 2016) | Century of production: 14 | Material: parchment | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 170",Original: The colophon «Iohannes Roderici me fecit» appears on five pieces
pu_24907,"Cambrai, Bibliothèque municipale, Ms.300; Full manuscript",France,"Manuscript: Cambrai, Bibliothèque municipale, Ms.300; Full manuscript | Country: France | City: Jouarre ou Faremoutiers | Dating: Avant 806 | Century of production: 9 | Material: parchment | Extent: Full manuscript | Number of folios: 197 | Scribes: Madalberta, Jouarre ou Faremoutiers, Female (Female); Ms. Cambrai 300 Unidentified hand A, Jouarre ou Faremoutiers, Female (Female)","Original: Name ""MA - DAL - BER - TA"" inscribed in the initial, f.155. Translation: Name ""MA - DAL - BER - TA"" inscribed in the initial, f.155."
pu_24912,"Chantilly, Bibliothèque et Archives du Château, Ms. 617; Full manuscript",Belgium,"Manuscript: Chantilly, Bibliothèque et Archives du Château, Ms. 617; Full manuscript | Country: Belgium | City: Huy | Region: Liège | Dating: Années 1480 | Century of production: 15 | Material: paper | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 27 | Decoration presence: FALSE | Musical notation presence: FALSE | Monasteries: Huy Carmelites, Carmelite | Scribes: Katherine Bourlet, Huy, Female (Female); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Mystères et moralités (Mystery Plays & Moralities) [Literary Texts]",Original: Explicit. Per manus Bourlet. Translation: Explicit. By the hand of Bourlet.
pu_31786,"Colmar, Bibliothèque des Dominicains, ms. 472; Full manuscript",France,"Manuscript: Colmar, Bibliothèque des Dominicains, ms. 472; Full manuscript | Country: France | City: Colmar | Dating: 15th - 16th centuries | Century of production: 15, 16 | Material: parchment and paper | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 59 | Decoration presence: TRUE | Musical notation presence: TRUE | Monasteries: Unterlinden, Dominican, Colmar, France, 1232-
1789 | Scribes: Magreta Wurzerin, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Responsorial [Religious Texts]",Original: Istum librum scripsit Soror Magreta Wurzerin Translation: This book was written by Sister Margreta Wurzerin.
pu_24913,"Colmar, Bibliothèque des Dominicains, Ms. 717 II; Full manuscript",France,"Manuscript: Colmar, Bibliothèque des Dominicains, Ms. 717 II; Full manuscript | Country: France | City: Colmar | Dating: After 1516 | Century of production: 16 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 329 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Unterlinden, Dominican, Colmar, France, 1232-
1789 | Scribes: Dorothea von Kippenheim, Unterlinden, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Spiritual Collection [Religious Texts]","Original: Ich swester Dorothea uon Kippenheim ein conuent Swester deß wirdigen loͤblichen gotzhuß Sancti Johannis baptiste in vnderlinden zuͦ Colmar hab diß buͦch vß dem latin zuͦ tútzsch geschriben got zu lob vnd och zuͦ eren Sancto Sebastiano vnd den anderen lieben heilgen die doran stond vnd ich beger bemuͤticlich dz die alle got wellen fúr mich bitten die do werden leßen an dißem buͦch Amen); das ist nicht die in VL 2 (1980) Sp. 218 genannten Dorothea von Kippenheim OP (zu ihr die biographischen Notizen von moderner Hand 325r), sondern eine gleichnamige Schwester, die Anfang des 16. Jahrhunderts im Kloster Unterlinden lebte (VL 11 [2004] Sp. 380); rote Strichel und Überschriften, Lombarden rot, z. T. mit blauem Federwerk, blau, z. T. mit rotem Federwerk. Translation: I, Sister Dorothea von Kippenheim, a convent sister of the venerable and praiseworthy house of God, Saint John the Baptist in Unterlinden near Colmar, have written this book from Latin into German for the praise of God and also in honor of Saint Sebastian and the other dear saints mentioned therein. I humbly ask that all who read this book may be willing to pray to God for me. Amen."
pu_24915,"Colmar, Bibliothèque municipale, Ms. 267bis; f. 1-73v",France,"Manuscript: Colmar, Bibliothèque municipale, Ms. 267bis; f. 1-73v | Country: France | City: Colmar | Dating: 16th century (Schmitt p. 101); middle to second half of the 16th century (Schmidtke p. 32): ca. 1520-1540 (Buschbeck p. 538) | Century of production: 16 | Material: paper | Colophon language: German (DE, GER) | Extent: f. 1-73v | Number of folios: 183 | Decoration presence: FALSE | Musical notation presence: FALSE | Monasteries: Unterlinden, Dominican, Colmar, France, 1232-
1789 | Scribes: Agnes Wirttnerin, Female (Female, Religious)","Original: S. Angnes wirttnerin ist disz buoch vnd hatt disz mins grosz vatters schwester geschriben angnes minsingerin von Frondeck wollehrwurttig Öptisze in dem loblichen gotzhusz zu augen. Translation: Sister Agnes Wirttnerin wrote this book, and she wrote it for my great-aunt, Agnes Minsingerin of Frondeck, a venerable abbess in the worthy house of God at Augsburg."
pu_24917,"Colmar, Bibliothèque municipale, Ms. 343; Full manuscript",France,"Manuscript: Colmar, Bibliothèque municipale, Ms. 343; Full manuscript | Country: France | City: Colmar | Dating: 1401-1500 | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 249 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Unterlinden, Dominican, Colmar, France, 1232-
1789 | Scribes: Ms. Colmar, Bibliothèque municipale, Ms. 343, Unidentified Hands, Female (Female, Religious); Elselin von Bisel, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Lives of the Saints [Religious Texts]","Original: Bittent got fvr die schriberin Soror Elselin de Bisel Translation: Pray to God for the scribe, Sister Elselin of Bisel."
pu_24919,"Cologne, Erzbischöfliche Diözesan- und Dombibliothek, 238; Full manuscript",Unknown,"Manuscript: Cologne, Erzbischöfliche Diözesan- und Dombibliothek, 238; Full manuscript | Century of production: 15 | Colophon language: German (DE, GER) | Extent: Full manuscript | Scribes: Adelheid von Lich, Lynnich, Female (Female)","Original: Schreiberschluß f.272v: ""Byddet got vor suster Ayllet van Lych, dye dir boch geschreuen hayt, dat sych got over sy erbarmenwylle."" Translation: Colophon on f.272v: “May God reward Sister Ayllet of Lych, who had this book written, that she may obtain God’s mercy.”"
pu_24920,"Cologne, Erzbischöfliche Diözesan- und Dombibliothek, Ms. 63; Full manuscript",France,"Manuscript: Cologne, Erzbischöfliche Diözesan- und Dombibliothek, Ms. 63; Full manuscript | Country: France | City: Chelles | Region: Île-de-France | Dating: VIII–IX (701 - 900) | Century of production: 9, 8 | Material: parchment | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 264 | Monasteries: Chelles Abbey, Benedictine, Chelles, France, 660 | Scribes: Gislildis, Chelles, Female (Female, Religious); Agleberta, Chelles, Female (Female, Religious); Augustine of Hippo, Male (Male); Girbalda, Chelles, Female (Female, Religious) | Texts copied: Augustine of Hippo, Male, Commentary on the Psalms, Latin (LA, LAT) [Religious Texts]","Original: Her name was noted on f.86v: ""Gisbalda scripsit"" Her name was noted on f.174v: ""Gislildis scripsit"" Her name was noted on f.263v: ""Agilberta scripsit"" Translation: ""Gisbalda wrote"" (on f.86v) ""Gislildis wrote"" (on f.174v) ""Agilberta wrote"" (on f.263v)"
pu_24921,"Cologne, Erzbischöfliche Diözesan- und Dombibliothek, Ms. 65; Full manuscript",France,"Manuscript: Cologne, Erzbischöfliche Diözesan- und Dombibliothek, Ms. 65; Full manuscript | Country: France | City: Chelles | Region: Île-de-France | Dating: VIII–IX (701 - 900) | Century of production: 9, 8 | Material: parchment | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 352 | Musical notation presence: FALSE | Monasteries: Chelles Abbey, Benedictine, Chelles, France, 660 | Scribes: Gisledrudis, Chelles, Female (Female, Religious); Altildis, Chelles, Female (Female, Religious); Adruhic, Chelles, Female (Female, Religious); Eusebia, Chelles, Female (Female, Religious); Augustine of Hippo, Male (Male); Anonymous, TBC (TBC, Religious) | Texts copied: Augustine of Hippo, Male, Commentary on the Psalms, Latin (LA, LAT) [Religious Texts]",Original: Adruhic scripsit Altildis scrip[sit] Gisledrudis scrip[sit] Eusebia scripsit Translation: Adruhic wrote Altildis wrote Gisledrudis wrote Eusebia wrote
pu_24922,"Cologne, Erzbischöfliche Diözesan- und Dombibliothek, Ms. 67; Full manuscript",France,"Manuscript: Cologne, Erzbischöfliche Diözesan- und Dombibliothek, Ms. 67; Full manuscript | Country: France | City: Chelles | Region: Île-de-France | Dating: VIII–IX (701 - 900) | Century of production: 9, 8 | Material: parchment | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 183 | Musical notation presence: FALSE | Monasteries: Chelles Abbey, Benedictine, Chelles, France, 660 | Scribes: Agnes, Chelles, Female (Female, Religious); Augustine of Hippo, Male (Male); Vera, Chelles, Female (Female, Religious) | Texts copied: Augustine of Hippo, Male, Commentary on the Psalms, Latin (LA, LAT) [Religious Texts]",Original: Vera scripsit Agnes scripsit Translation: Vera wrote Agnes wrote
pu_24932,"Cologne, Historisches Archiv der Stadt Köln, W* 25; Full manuscript",Netherlands,"Manuscript: Cologne, Historisches Archiv der Stadt Köln, W* 25; Full manuscript | Country: Netherlands | City: Maastricht | Region: Limburg | Dating: 1487 | Century of production: 15 | Colophon language: Dutch (NL, DUTENG) | Extent: Full manuscript | Scribes: Katrijn van Rade, Maastricht, Female (Female, Religious)","Original: Dese legende van desen heiligen tiendusent maertelaeren is begonnen ende voleindet int jaer ons heren doe men screiff M° CCCC ende LXXXVII suster Katrin van rade. Myn lieve moeder ick heb uch dese legende geschreven om dat ik wael weit dat ure liefste heiligen synt Translation: This legend of the holy ten thousand martyrs was begun and completed in the year of our Lord when one writes M° CCCC and LXXXVII, by Sister Katrin van Rade. My dear mother, I have written you this legend because I know well that your dearest saints are."
